gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,has_any_security,has_any_backup,is_long_term,avg_monthly_charges,charges_per_service,paperless_electronic,tenure_monthly_interaction
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,29.95,29.95,1,0,2,0,1,0,14.975,9.983333333333333,0,29.95
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.3,45.3,0,0,2,0,0,0,22.65,15.1,0,45.3
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,0,0,84.5,662.65,1,0,4,0,0,0,73.62777777777778,16.9,0,676.0
1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3,0,2,6,1,1,1,72.15588235294118,10.678571428571429,0,2466.75
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,1111.65,1,1,4,0,1,0,79.40357142857144,15.85,1,1030.25
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,0,1,0,0,0,12.4,12.4,1,24.8
1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,1023.85,0,1,3,0,1,0,48.75476190476191,12.95,0,1036.0
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0,0,2,1,0,0,20.5375,10.133333333333333,0,91.19999999999999
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,244.8,0,1,1,0,0,1,17.485714285714288,9.825,0,255.45
0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,0,2,4,0,1,0,58.02682926829268,11.32,0,2264.0
1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,0,2,6,1,0,1,72.12159090909091,10.271428571428572,0,3091.7000000000003
1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,1,0,5,0,1,0,75.85714285714286,15.166666666666666,1,546.0
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,0,3,1,0,0,1,19.64857142857143,9.875,0,1362.75
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,0,3,8,1,1,1,111.36027397260274,12.18888888888889,0,7898.400000000001
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,0,3,1,0,0,1,19.878333333333334,9.65,0,1138.7
0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,0,1,6,1,1,0,90.5547619047619,13.792857142857143,1,1931.0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,587.4,0,1,2,0,0,1,23.496,8.033333333333333,0,578.4000000000001
1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,0,3,8,1,1,0,108.6625,12.372222222222222,1,6569.65
1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,0,3,8,1,1,1,110.15958904109588,12.472222222222221,0,8082.0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,0,0,1,0,0,0,10.375,10.375,0,20.75
0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,0,2,6,1,0,1,95.75535714285715,14.557142857142859,0,2751.3
0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,0,1,4,1,1,0,74.15333333333334,16.009999999999998,0,1120.7
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,0,3,7,1,1,1,102.85416666666667,13.19375,0,7494.05
1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,0,1,3,0,0,0,73.85357142857143,19.575,0,1017.9
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,0,2,2,0,0,0,65.75444444444445,22.95,0,3029.3999999999996
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0,2,4,1,1,1,78.96617647058824,15.99,0,2638.35
1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,0,3,6,1,1,1,57.249315068493146,7.921428571428572,0,3992.4
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,1,0,3,0,0,0,39.95,19.975,0,79.9
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1,1,7,1,1,0,96.7225,13.325,1,2025.3999999999999
1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,0,3,7,1,1,1,102.37076923076924,12.80625,0,6556.8
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,1,0,2,0,0,0,28.166666666666668,15.333333333333334,0,92.0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,0,0,1,0,0,0,12.625,12.625,0,25.25
1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,0,3,1,0,0,1,18.13225806451613,9.875,0,1204.75
0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,0,2,1,0,0,1,18.001666666666665,10.0,0,580.0
1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,0,1,4,0,0,0,82.32708333333333,17.36,0,1996.3999999999999
0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,0,3,6,1,1,0,59.266379310344824,8.392857142857142,0,3348.75
1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,3139.8,0,3,5,1,1,1,43.01095890410959,7.541666666666667,0,3258.0
1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,0,3,6,1,1,1,56.55522388059701,8.085714285714285,0,3735.6
1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,0,3,8,1,1,1,80.67424242424242,9.355555555555556,0,5473.0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,0,0,3,0,0,0,69.4,20.0,0,640.0
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,1,0,2,0,0,0,53.67,23.383333333333336,1,280.6
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1836.9,0,3,2,0,0,1,25.512500000000003,8.25,0,1757.25
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,0,0,1,0,0,1,10.1,10.1,1,20.2
1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,1,0,3,1,0,0,35.87,12.5125,0,200.2
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,0,0,1,0,0,1,16.873076923076923,9.675,0,232.20000000000002
1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,0,1,4,1,0,1,51.55,10.120000000000001,0,1214.4
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,0,2,7,1,1,1,79.5546875,10.14375,0,2515.65
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,55.2,1,0,3,0,0,0,27.6,13.8,0,55.2
1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,0,2,5,1,0,0,87.84354838709677,14.983333333333334,0,2697.0
0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,0,2,8,1,1,1,85.56770833333333,9.477777777777778,0,4009.1
1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,0,3,8,1,1,1,104.7390909090909,12.0,0,5832.0
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,0,3,6,1,1,0,93.08823529411765,13.357142857142858,0,4675.0
1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,1,0,4,1,0,0,42.3,16.919999999999998,0,84.6
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1566.9,0,3,1,0,0,1,21.464383561643835,10.125,0,1458.0
0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,0,2,2,0,0,0,23.4,8.383333333333333,0,729.3499999999999
1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,114.1,1,0,4,0,1,0,38.03333333333333,10.879999999999999,0,108.8
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,0,0,2,1,0,1,27.186363636363637,9.866666666666667,0,296.0
1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,0,1,3,0,0,0,68.73421052631579,18.2875,1,1316.7
0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,1120.3,1,0,5,0,1,0,93.35833333333333,15.833333333333334,1,1045.0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,284.35,0,1,1,0,0,1,16.726470588235294,9.875,0,316.0
0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,0,3,8,1,1,1,86.9931506849315,9.622222222222222,0,6235.2
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0,3,8,1,1,1,107.92191780821918,12.133333333333333,0,7862.400000000001
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,0,2,6,1,0,1,75.89642857142857,10.671428571428573,0,3062.7000000000003
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,0,3,6,1,1,0,92.82045454545454,13.485714285714286,0,6136.0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0,1,4,0,1,0,52.23571428571428,10.959999999999999,1,712.4
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,273.4,0,0,3,1,0,0,54.67999999999999,18.8375,0,301.4
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,0,2,5,0,1,1,60.280952380952385,10.833333333333334,0,2665.0
1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,1,1,3,0,1,0,67.14375,18.6,1,1116.0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,48.55,1,0,3,1,0,0,24.275,12.1375,0,48.55
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0,2,7,1,1,1,99.96395348837208,12.375,1,4158.0
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0,3,6,1,1,1,88.8375,13.357142857142858,1,4768.5
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,0,2,0,0,0,49.050000000000004,23.46666666666667,0,140.8
1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,1,0,3,0,1,0,20.1,10.05,0,40.2
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0,2,8,1,1,1,79.7969696969697,9.3,0,2678.4
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,0,0,1,0,0,0,17.55,9.925,0,198.5
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0,3,6,1,1,1,60.35147058823529,8.507142857142856,1,3989.85
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0,3,9,1,1,1,113.03467741935484,11.51,0,7021.099999999999
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0,3,9,1,1,1,113.55098039215687,11.434999999999999,0,5717.5
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,0,2,0,0,0,26.849999999999998,14.866666666666667,0,89.2
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,0,2,4,1,1,0,40.955000000000005,9.0,1,1305.0
1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,1,0,3,0,1,0,33.05,10.2875,1,123.44999999999999
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1,1,7,0,1,0,97.45,13.3625,1,1389.7
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0,3,5,0,1,0,84.9198275862069,14.975,1,5121.45
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0,2,5,1,1,1,47.503125,8.308333333333334,0,1545.3500000000001
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0,2,9,1,1,1,109.39673913043478,11.33,0,5098.5
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,0,3,9,1,1,1,89.14112903225806,8.809999999999999,0,5374.099999999999
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,0,3,2,0,0,1,23.436274509803923,8.299999999999999,0,1245.0
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,0,1,7,1,1,0,100.3625,13.125,0,1995.0
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,1,3,1,0,0,1,18.326666666666664,9.675,0,1141.65
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0,3,2,0,0,1,24.06875,8.083333333333334,0,1721.75
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,1,1,5,1,0,0,88.89411764705882,15.741666666666667,1,1511.2
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0,3,5,1,1,1,59.48534482758621,9.958333333333334,1,3405.75
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0,1,0,0,0,12.4,12.4,0,24.8
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,0,1,7,1,1,0,103.43095238095239,13.38125,0,2141.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1,0,2,0,0,0,35.3,23.53333333333333,0,70.6
1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,1,0,5,1,1,0,66.85000000000001,14.233333333333334,1,427.0
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,1,3,7,0,1,0,106.12924528301888,13.13125,1,5462.599999999999
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0,1,5,1,1,0,60.9,10.825000000000001,0,1363.95
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0,1,5,1,1,0,51.46333333333334,9.166666666666666,1,770.0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0,0,3,0,1,0,40.791666666666664,12.6375,0,252.75
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0,0,4,1,1,0,46.128571428571426,11.03,0,330.9
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0,0,3,0,1,0,45.29545454545455,12.8,0,512.0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0,0,2,0,0,0,12.7,8.466666666666667,0,25.4
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0,3,4,1,0,0,53.44565217391305,10.89,0,3702.6000000000004
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1,1,5,0,1,0,93.68157894736842,15.858333333333334,0,1712.7
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0,1,3,0,0,1,77.54782608695652,19.0,0,1672.0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0,1,2,0,0,0,44.15,14.783333333333333,1,887.0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,0,2,0,0,0,35.0,23.333333333333332,0,70.0
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,1,0,3,0,1,0,67.39444444444445,18.625,1,596.0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1,0,2,0,0,0,39.58181818181818,14.950000000000001,0,448.5
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,1,3,0,0,0,68.508,19.025,1,1826.3999999999999
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0,2,5,1,1,1,56.144444444444446,10.200000000000001,0,2142.0
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0,1,5,1,1,1,80.86666666666666,14.466666666666667,0,1996.3999999999999
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0,0,4,0,0,0,81.11428571428571,17.869999999999997,1,536.0999999999999
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0,0,1,0,0,0,16.95,9.85,0,236.39999999999998
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0,0,1,0,0,0,10.125,10.125,0,20.25
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0,3,3,0,1,1,75.50625,19.0125,0,5399.55
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0,2,6,0,1,0,95.48611111111111,14.4,1,3528.0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0,2,6,0,1,0,73.5548780487805,10.65,1,2982.0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,0,3,1,0,0,36.8,18.4,0,73.6
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0,1,4,0,0,1,62.90833333333333,12.98,0,1492.7
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,0,5,0,0,0,79.22,15.908333333333333,1,381.8
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0,0,5,1,1,0,71.33,15.066666666666668,1,361.6
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0,3,6,1,1,1,59.55072463768116,8.614285714285714,0,4100.4
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0,2,4,0,1,0,80.55641025641025,16.369999999999997,0,3110.2999999999997
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,3,2,0,0,1,23.19056603773585,8.266666666666667,0,1289.6000000000001
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,2,3,0,0,0,69.79848484848485,18.725,1,2396.8
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0,2,6,1,1,1,68.48,10.792857142857143,0,2190.95
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0,2,6,0,1,0,95.94487179487179,14.450000000000001,0,3843.7000000000003
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,2,7,1,1,1,75.15204081632653,9.84375,0,3780.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0,0,1,0,0,0,9.625,9.625,0,19.25
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0,1,5,1,0,0,82.01086956521739,14.841666666666667,1,1959.1
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0,2,9,1,1,1,111.25227272727274,11.504999999999999,0,4947.15
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0,0,2,0,0,0,56.93333333333334,23.116666666666664,1,346.75
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,0,3,0,0,0,69.25833333333334,20.15,1,403.0
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0,3,8,1,1,1,109.35384615384615,12.227777777777778,0,5612.55
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0,3,1,0,0,1,18.820833333333333,9.95,0,1412.8999999999999
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1,2,7,1,1,1,78.42692307692307,10.0375,0,3051.4
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1,1,5,0,1,0,89.242,15.525,1,2235.6000000000004
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,2,5,1,0,0,89.89861111111111,15.25,0,3202.5
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,3,8,1,1,1,79.09272727272727,9.161111111111111,0,4452.3
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0,3,6,1,1,1,58.41095890410959,8.571428571428571,1,4320.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0,0,2,0,0,0,22.4,14.933333333333332,1,44.8
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0,0,3,1,0,1,42.230000000000004,12.15,0,437.40000000000003
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0,3,6,1,1,1,59.667142857142856,8.578571428571427,0,4143.45
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0,3,7,1,1,0,96.94528301886793,12.8375,0,5340.400000000001
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,0,4,1,0,0,73.33749999999999,16.580000000000002,1,911.9000000000001
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,0,2,0,0,0,46.35,23.45,1,140.7
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,2,2,0,0,0,33.574137931034485,11.966666666666667,1,1005.1999999999999
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0,1,4,0,1,0,81.66944444444444,16.53,0,1405.0500000000002
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,2,1,0,0,1,20.5375,9.925,0,694.75
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0,0,1,0,0,1,17.994444444444444,9.6,0,153.6
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,2,6,0,1,1,94.10531914893616,13.557142857142859,0,4365.400000000001
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,0,3,0,0,0,63.90625,18.4625,1,516.9499999999999
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1,0,4,0,1,0,51.93333333333334,16.119999999999997,0,161.2
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1,3,7,1,1,1,76.72391304347826,9.475,0,5154.4
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1,2,7,0,1,1,108.1784090909091,13.075,1,4497.8
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,3,9,1,1,1,89.10797101449275,8.815000000000001,1,5994.200000000001
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,2,5,0,1,0,96.36891891891892,15.799999999999999,0,3412.7999999999997
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,1,3,7,0,1,0,103.171875,12.925,1,6514.200000000001
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,2,4,1,1,0,55.45757575757575,10.93,0,1748.8
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,3,9,1,1,1,86.44166666666666,8.575,0,6088.25
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,3,6,1,1,0,67.29328358208954,9.635714285714286,0,4451.7
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,3,1,0,0,1,20.75234375,10.25,0,1291.5
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0,2,1,0,0,1,20.595238095238095,10.125,0,830.25
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0,0,3,0,0,0,36.05,18.025,1,72.1
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,1,0,4,0,0,0,56.06666666666666,18.080000000000002,1,180.8
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0,3,1,0,0,1,18.359154929577464,9.725,0,1361.5
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0,1,3,0,0,0,41.53541666666667,11.2375,1,1033.8500000000001
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0,3,6,1,1,1,98.93692307692307,13.857142857142858,0,6208.0
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0,2,6,1,1,1,59.9671052631579,8.971428571428572,0,2323.6
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0,1,2,0,0,1,37.855555555555554,14.866666666666667,0,758.2
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0,0,4,0,0,0,71.79375,17.830000000000002,1,624.0500000000001
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1,0,5,0,1,0,74.38,14.133333333333333,0,339.2
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,1,3,1,0,0,38.18636363636364,10.475,1,879.9
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,1,0,3,0,0,0,76.9090909090909,20.0625,0,802.5
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0,1,4,1,0,0,52.294117647058826,10.82,1,865.6
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,3,7,1,1,1,104.97538461538461,13.15625,1,6736.0
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1,2,2,1,0,0,28.75357142857143,10.25,0,830.25
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0,2,6,1,0,1,93.41279069767442,13.87142857142857,0,4078.2
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0,0,1,0,0,0,13.958333333333334,10.1,0,101.0
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0,2,6,1,1,1,94.26547619047619,14.114285714285714,0,4050.7999999999997
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,3,3,0,1,1,48.78898305084746,12.575,0,2917.3999999999996
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0,2,1,0,0,1,19.702083333333334,10.275,0,965.85
